doy_int,clim
317,18.495833333333334
318,18.92083333333333
319,18.816666666666666
320,18.84861111111111
321,18.759722222222223
322,18.352777777777778
323,18.030555555555555
324,18.045833333333334
325,18.284722222222218
326,18.383333333333336
327,18.04583333333333
328,17.818055555555556
329,18.004166666666666
330,18.2
331,17.759722222222223
332,17.991666666666664
333,18.365277777777777
334,18.6875
335,18.061111111111114
336,17.759722222222223
337,17.019444444444442
338,16.84722222222222
339,17.93611111111111
340,18.12361111111111
341,17.897222222222222
342,18.252777777777776
343,17.708333333333332
344,17.254166666666666
345,17.162499999999998
346,16.65277777777778
347,16.840277777777775
348,17.627777777777776
349,18.190277777777776
350,18.579166666666666
351,18.0625
352,16.876388888888886
353,17.116666666666667
354,17.658333333333335
355,17.483333333333334
356,16.431944444444444
357,16.004166666666666
358,16.09027777777778
359,16.105555555555558
360,16.601388888888888
361,17.043055555555558
362,17.334722222222222
363,17.645833333333332
364,16.944444444444446
365,16.633333333333333
366,16.633333333333333
