doy_int,clim
193,26.281944444444445
194,26.180555555555554
195,26.709722222222222
196,26.477777777777778
197,27.056944444444444
198,26.647222222222222
199,26.756944444444446
200,26.412499999999998
201,26.174999999999997
202,26.151388888888885
203,26.775000000000002
204,26.781944444444445
205,27.155555555555555
206,26.947222222222223
207,27.304166666666664
208,26.862499999999997
209,26.683333333333334
210,26.537499999999994
211,26.67638888888889
212,27.004166666666663
213,26.86111111111111
214,27.429166666666664
215,27.041666666666668
216,26.99722222222222
217,27.27361111111111
218,27.23194444444444
219,27.42361111111111
220,27.4375
221,27.508333333333336
222,27.094444444444445
223,26.83611111111111
224,27.034722222222225
225,27.009722222222223
226,27.131944444444443
227,26.656944444444445
228,26.748611111111106
229,27.043055555555554
230,27.09583333333333
231,26.779166666666665
232,26.23611111111111
233,26.69861111111111
234,26.781944444444445
235,26.875
236,26.92361111111111
237,26.26111111111111
238,26.14027777777778
239,26.648611111111112
240,26.48333333333333
241,26.697222222222223
242,26.704166666666666
243,26.60972222222222
244,26.718055555555555
245,26.54583333333333
246,26.579166666666666
247,26.030555555555555
248,26.070833333333336
249,26.315277777777776
250,26.14861111111111
251,26.268055555555552
252,26.14861111111111
253,26.065277777777776
254,26.418055555555554
255,26.897222222222222
256,26.77916666666667
257,25.970833333333335
258,26.152777777777775
259,26.625
260,26.802777777777777
261,26.790277777777774
262,26.337500000000002
263,26.291666666666668
264,26.150000000000002
265,26.18472222222222
266,26.3875
267,26.3
268,26.375
269,26.17222222222222
270,26.01527777777778
271,26.411111111111108
272,26.815277777777776
273,26.400000000000002
274,26.330555555555552
275,25.737499999999997
276,25.770833333333332
277,26.54722222222222
278,26.277777777777775
279,25.990277777777777
280,26.626388888888886
281,25.833333333333332
282,26.64861111111111
283,26.849999999999998
284,26.744444444444444
285,26.395833333333332
286,26.59166666666667
287,26.98333333333333
288,26.42361111111111
289,26.11388888888889
290,26.479166666666668
291,26.337499999999995
292,26.520833333333332
293,26.083333333333332
294,26.212500000000002
295,26.333333333333332
296,26.306944444444444
297,26.33888888888889
298,26.462499999999995
299,26.804166666666664
300,26.727777777777774
301,26.623611111111114
302,26.763888888888886
303,26.998611111111114
304,26.71388888888889
305,26.893055555555552
306,26.701388888888886
307,26.525000000000002
308,26.320833333333336
309,26.531944444444445
310,26.777777777777782
311,26.780555555555555
312,26.587500000000002
313,26.801388888888884
314,26.318055555555556
315,26.081944444444446
316,26.23194444444444
317,26.745833333333334
318,26.14861111111111
319,26.090277777777775
320,26.21388888888889
321,26.48611111111111
322,26.048611111111114
323,26.048611111111114
324,25.72083333333333
325,26.544444444444448
326,26.009722222222223
327,25.930555555555554
328,25.959722222222222
329,26.212499999999995
330,26.311111111111114
331,25.951388888888886
332,26.001388888888886
333,26.179166666666664
334,26.308333333333334
335,26.818055555555556
336,26.186111111111114
337,25.55138888888889
338,25.630555555555556
339,25.933333333333334
340,26.270833333333332
341,25.822222222222223
342,26.194444444444443
343,26.248611111111114
344,26.22638888888889
345,26.241666666666664
346,26.329166666666666
347,26.147222222222222
348,26.390277777777772
349,26.41111111111111
350,26.916666666666668
351,26.663888888888888
352,26.644444444444446
353,25.72638888888889
354,25.94861111111111
355,26.46666666666667
356,26.29444444444444
357,25.962499999999995
358,25.38611111111111
359,25.60694444444444
360,25.67638888888889
361,25.45277777777778
362,26.083333333333332
363,26.304166666666664
364,26.155555555555555
365,26.15138888888889
366,26.15138888888889
